id,gender,mask_type,age,age_group,path,fname,deepface_bbox_h,deepface_bbox_w,deepface_bbox_x,deepface_bbox_y,ans
003440,male,wear,60,>= 60,003440_male_Asian_60,003440_male_Asian_60/mask3.jpg,344.3333333333333,252.66666666666663,87.0,145.33333333333334,2
003440,male,wear,60,>= 60,003440_male_Asian_60,003440_male_Asian_60/mask4.jpg,308.0,237.0,83.0,110.0,2
003440,male,wear,60,>= 60,003440_male_Asian_60,003440_male_Asian_60/mask5.jpg,335.3333333333333,238.66666666666663,80.66666666666667,164.66666666666666,2
003440,male,not_wear,60,>= 60,003440_male_Asian_60,003440_male_Asian_60/normal.jpg,260.2,195.8,93.4,109.4,14
003441,female,incorrect,50,>= 30 and < 60,003441_female_Asian_50,003441_female_Asian_50/incorrect_mask.jpg,256.75,211.5,78.75,109.0,10
003441,female,wear,50,>= 30 and < 60,003441_female_Asian_50,003441_female_Asian_50/mask1.jpg,315.5,234.0,78.75,123.5,4
003441,female,wear,50,>= 30 and < 60,003441_female_Asian_50,003441_female_Asian_50/mask2.jpg,308.0,256.0,54.5,123.5,4
003441,female,wear,50,>= 30 and < 60,003441_female_Asian_50,003441_female_Asian_50/mask3.jpg,252.75,221.0,71.75,137.75,4
003441,female,wear,50,>= 30 and < 60,003441_female_Asian_50,003441_female_Asian_50/mask4.jpg,264.3333333333333,223.3333333333333,88.0,143.0,4
003441,female,wear,50,>= 30 and < 60,003441_female_Asian_50,003441_female_Asian_50/mask5.jpg,323.5,247.0,78.75,123.5,4
003441,female,not_wear,50,>= 30 and < 60,003441_female_Asian_50,003441_female_Asian_50/normal.jpg,244.6,202.0,86.2,104.8,16
003442,female,incorrect,60,>= 60,003442_female_Asian_60,003442_female_Asian_60/incorrect_mask.jpg,213.8,171.4,127.4,106.0,11
003442,female,wear,60,>= 60,003442_female_Asian_60,003442_female_Asian_60/mask1.jpg,288.25,225.25,114.0,137.95833333333331,5
003442,female,wear,60,>= 60,003442_female_Asian_60,003442_female_Asian_60/mask2.jpg,236.25,170.5,115.25,122.75,5
003442,female,wear,60,>= 60,003442_female_Asian_60,003442_female_Asian_60/mask3.jpg,242.3333333333333,198.0,69.33333333333333,140.66666666666666,5
003442,female,wear,60,>= 60,003442_female_Asian_60,003442_female_Asian_60/mask4.jpg,205.5,155.75,112.75,135.25,5
003442,female,wear,60,>= 60,003442_female_Asian_60,003442_female_Asian_60/mask5.jpg,197.0,158.66666666666666,120.66666666666669,142.66666666666666,5
003442,female,not_wear,60,>= 60,003442_female_Asian_60,003442_female_Asian_60/normal.jpg,215.8,173.4,106.6,151.6,17
003444,female,incorrect,57,>= 30 and < 60,003444_female_Asian_57,003444_female_Asian_57/incorrect_mask.jpg,226.6,189.0,101.2,140.2,10
003444,female,wear,57,>= 30 and < 60,003444_female_Asian_57,003444_female_Asian_57/mask1.jpg,231.2,191.0,103.4,126.6,4
003444,female,wear,57,>= 30 and < 60,003444_female_Asian_57,003444_female_Asian_57/mask2.jpg,269.0,214.75,94.5,109.75,4
003444,female,wear,57,>= 30 and < 60,003444_female_Asian_57,003444_female_Asian_57/mask3.jpg,225.4,194.8,92.4,125.2,4
003444,female,wear,57,>= 30 and < 60,003444_female_Asian_57,003444_female_Asian_57/mask4.jpg,253.4,213.6,89.8,124.2,4
003444,female,wear,57,>= 30 and < 60,003444_female_Asian_57,003444_female_Asian_57/mask5.jpg,240.66666666666663,180.0,118.0,112.66666666666669,4
003444,female,not_wear,57,>= 30 and < 60,003444_female_Asian_57,003444_female_Asian_57/normal.jpg,235.0,188.0,93.0,135.6,16
003445,female,incorrect,58,>= 30 and < 60,003445_female_Asian_58,003445_female_Asian_58/incorrect_mask.jpg,237.0,200.0,74.2,106.2,10
003445,female,wear,58,>= 30 and < 60,003445_female_Asian_58,003445_female_Asian_58/mask1.jpg,260.8,219.0,63.0,103.0,4
003445,female,wear,58,>= 30 and < 60,003445_female_Asian_58,003445_female_Asian_58/mask2.jpg,278.0,231.25,65.0,95.75,4
003445,female,wear,58,>= 30 and < 60,003445_female_Asian_58,003445_female_Asian_58/mask3.jpg,281.5,242.25,74.0,101.5,4
003445,female,wear,58,>= 30 and < 60,003445_female_Asian_58,003445_female_Asian_58/mask4.jpg,246.25,207.25,86.75,123.5,4
003445,female,wear,58,>= 30 and < 60,003445_female_Asian_58,003445_female_Asian_58/mask5.jpg,278.0,222.0,77.0,116.0,4
003445,female,not_wear,58,>= 30 and < 60,003445_female_Asian_58,003445_female_Asian_58/normal.jpg,231.0,190.4,76.2,118.6,16
003448,female,incorrect,54,>= 30 and < 60,003448_female_Asian_54,003448_female_Asian_54/incorrect_mask.jpg,223.4,188.8,93.2,159.4,10
003448,female,wear,54,>= 30 and < 60,003448_female_Asian_54,003448_female_Asian_54/mask1.jpg,217.8,183.2,101.0,150.8,4
003448,female,wear,54,>= 30 and < 60,003448_female_Asian_54,003448_female_Asian_54/mask2.jpg,235.25,190.5,105.5,150.5,4
003448,female,wear,54,>= 30 and < 60,003448_female_Asian_54,003448_female_Asian_54/mask3.jpg,205.6,175.4,100.6,147.8,4
003448,female,wear,54,>= 30 and < 60,003448_female_Asian_54,003448_female_Asian_54/mask4.jpg,204.0,170.8,107.2,155.8,4
003448,female,wear,54,>= 30 and < 60,003448_female_Asian_54,003448_female_Asian_54/mask5.jpg,217.66666666666663,173.0,104.33333333333331,135.0,4
003448,female,not_wear,54,>= 30 and < 60,003448_female_Asian_54,003448_female_Asian_54/normal.jpg,180.8,148.8,113.8,157.6,16
003452,female,incorrect,48,>= 30 and < 60,003452_female_Asian_48,003452_female_Asian_48/incorrect_mask.jpg,216.8,185.4,96.2,166.4,10
003452,female,wear,48,>= 30 and < 60,003452_female_Asian_48,003452_female_Asian_48/mask1.jpg,247.25,191.75,100.25,144.5,4
003452,female,wear,48,>= 30 and < 60,003452_female_Asian_48,003452_female_Asian_48/mask2.jpg,205.5,172.75,102.25,152.0,4
003452,female,wear,48,>= 30 and < 60,003452_female_Asian_48,003452_female_Asian_48/mask3.jpg,224.8,191.6,92.4,155.0,4
003452,female,wear,48,>= 30 and < 60,003452_female_Asian_48,003452_female_Asian_48/mask4.jpg,199.66666666666663,155.0,103.33333333333331,162.33333333333334,4
003452,female,wear,48,>= 30 and < 60,003452_female_Asian_48,003452_female_Asian_48/mask5.jpg,195.66666666666663,153.0,114.33333333333331,164.33333333333334,4
003452,female,not_wear,48,>= 30 and < 60,003452_female_Asian_48,003452_female_Asian_48/normal.jpg,198.6,162.0,117.0,167.4,16
003454,female,incorrect,60,>= 60,003454_female_Asian_60,003454_female_Asian_60/incorrect_mask.jpg,177.8,151.6,125.2,170.4,11
003454,female,wear,60,>= 60,003454_female_Asian_60,003454_female_Asian_60/mask1.jpg,207.2,172.8,106.4,158.4,5
003454,female,wear,60,>= 60,003454_female_Asian_60,003454_female_Asian_60/mask2.jpg,200.3333333333333,162.66666666666666,112.66666666666669,146.33333333333334,5
003454,female,wear,60,>= 60,003454_female_Asian_60,003454_female_Asian_60/mask3.jpg,188.0,154.5,112.75,168.0,5
003454,female,wear,60,>= 60,003454_female_Asian_60,003454_female_Asian_60/mask4.jpg,211.5,173.0,101.5,158.25,5
003454,female,wear,60,>= 60,003454_female_Asian_60,003454_female_Asian_60/mask5.jpg,202.5,157.0,121.0,141.0,5
003454,female,not_wear,60,>= 60,003454_female_Asian_60,003454_female_Asian_60/normal.jpg,193.6,156.8,113.8,176.0,17
003456,male,incorrect,56,>= 30 and < 60,003456_male_Asian_56,003456_male_Asian_56/incorrect_mask.jpg,191.0,154.0,112.75,166.0,7
003456,male,wear,56,>= 30 and < 60,003456_male_Asian_56,003456_male_Asian_56/mask1.jpg,203.0,170.5,98.0,148.0,1
003456,male,wear,56,>= 30 and < 60,003456_male_Asian_56,003456_male_Asian_56/mask2.jpg,192.75,162.75,113.25,159.25,1
003456,male,wear,56,>= 30 and < 60,003456_male_Asian_56,003456_male_Asian_56/mask3.jpg,198.4,174.4,104.8,141.6,1
003456,male,wear,56,>= 30 and < 60,003456_male_Asian_56,003456_male_Asian_56/mask4.jpg,199.4,169.0,110.2,152.2,1
003456,male,wear,56,>= 30 and < 60,003456_male_Asian_56,003456_male_Asian_56/mask5.jpg,192.0,142.0,126.5,166.5,1
003456,male,not_wear,56,>= 30 and < 60,003456_male_Asian_56,003456_male_Asian_56/normal.jpg,204.4,171.0,107.0,160.0,13
003457,female,incorrect,45,>= 30 and < 60,003457_female_Asian_45,003457_female_Asian_45/incorrect_mask.jpg,195.6,170.2,106.4,154.0,10
003457,female,wear,45,>= 30 and < 60,003457_female_Asian_45,003457_female_Asian_45/mask1.jpg,212.25,172.75,107.0,158.5,4
003457,female,wear,45,>= 30 and < 60,003457_female_Asian_45,003457_female_Asian_45/mask2.jpg,198.0,170.5,106.25,172.75,4
003457,female,wear,45,>= 30 and < 60,003457_female_Asian_45,003457_female_Asian_45/mask3.jpg,196.5,168.5,107.0,161.5,4
003457,female,wear,45,>= 30 and < 60,003457_female_Asian_45,003457_female_Asian_45/mask4.jpg,202.6,178.2,103.2,174.8,4
003457,female,wear,45,>= 30 and < 60,003457_female_Asian_45,003457_female_Asian_45/mask5.jpg,134.5,95.5,106.325,160.0,4
003457,female,not_wear,45,>= 30 and < 60,003457_female_Asian_45,003457_female_Asian_45/normal.jpg,223.2,184.4,94.2,152.6,16
003458,female,incorrect,46,>= 30 and < 60,003458_female_Asian_46,003458_female_Asian_46/incorrect_mask.jpg,189.4,160.0,114.6,177.2,10
003458,female,wear,46,>= 30 and < 60,003458_female_Asian_46,003458_female_Asian_46/mask1.jpg,181.0,153.0,123.2,136.4,4
003458,female,wear,46,>= 30 and < 60,003458_female_Asian_46,003458_female_Asian_46/mask2.jpg,205.0,175.6,105.6,139.8,4
003458,female,wear,46,>= 30 and < 60,003458_female_Asian_46,003458_female_Asian_46/mask3.jpg,198.2,174.2,101.2,150.2,4
003458,female,wear,46,>= 30 and < 60,003458_female_Asian_46,003458_female_Asian_46/mask4.jpg,207.0,178.8,104.6,116.0,4
003458,female,wear,46,>= 30 and < 60,003458_female_Asian_46,003458_female_Asian_46/mask5.jpg,220.0,170.0,105.0,128.0,4
003458,female,not_wear,46,>= 30 and < 60,003458_female_Asian_46,003458_female_Asian_46/normal.jpg,182.0,150.4,114.8,173.2,16
003459,female,incorrect,48,>= 30 and < 60,003459_female_Asian_48,003459_female_Asian_48/incorrect_mask.jpg,200.8,164.8,110.2,155.0,10
003459,female,wear,48,>= 30 and < 60,003459_female_Asian_48,003459_female_Asian_48/mask1.jpg,220.2,182.6,100.6,172.4,4
003459,female,wear,48,>= 30 and < 60,003459_female_Asian_48,003459_female_Asian_48/mask2.jpg,216.4,183.8,105.2,150.8,4
003459,female,wear,48,>= 30 and < 60,003459_female_Asian_48,003459_female_Asian_48/mask3.jpg,182.4,155.2,111.8,172.6,4
003459,female,wear,48,>= 30 and < 60,003459_female_Asian_48,003459_female_Asian_48/mask4.jpg,187.0,157.8,113.0,173.4,4
003459,female,wear,48,>= 30 and < 60,003459_female_Asian_48,003459_female_Asian_48/mask5.jpg,196.5,146.5,116.0,166.0,4
003459,female,not_wear,48,>= 30 and < 60,003459_female_Asian_48,003459_female_Asian_48/normal.jpg,193.2,157.4,115.8,168.0,16
003460,female,incorrect,54,>= 30 and < 60,003460_female_Asian_54,003460_female_Asian_54/incorrect_mask.jpg,217.2,187.8,94.0,167.8,10
003460,female,wear,54,>= 30 and < 60,003460_female_Asian_54,003460_female_Asian_54/mask1.jpg,210.4,180.2,101.8,154.4,4
003460,female,wear,54,>= 30 and < 60,003460_female_Asian_54,003460_female_Asian_54/mask2.jpg,201.5,178.5,101.75,165.5,4
003460,female,wear,54,>= 30 and < 60,003460_female_Asian_54,003460_female_Asian_54/mask3.jpg,202.75,178.0,93.25,169.5,4
003460,female,wear,54,>= 30 and < 60,003460_female_Asian_54,003460_female_Asian_54/mask4.jpg,232.5,195.0,87.0,144.25,4
003460,female,wear,54,>= 30 and < 60,003460_female_Asian_54,003460_female_Asian_54/mask5.jpg,181.0,154.0,112.0,174.33333333333334,4
003460,female,not_wear,54,>= 30 and < 60,003460_female_Asian_54,003460_female_Asian_54/normal.jpg,223.2,184.4,96.2,148.8,16
003462,female,incorrect,55,>= 30 and < 60,003462_female_Asian_55,003462_female_Asian_55/incorrect_mask.jpg,151.2,122.4,130.8,178.8,10
003462,female,wear,55,>= 30 and < 60,003462_female_Asian_55,003462_female_Asian_55/mask1.jpg,216.4,180.4,106.0,151.2,4
003462,female,wear,55,>= 30 and < 60,003462_female_Asian_55,003462_female_Asian_55/mask2.jpg,232.25,193.25,89.0,148.5,4
003462,female,wear,55,>= 30 and < 60,003462_female_Asian_55,003462_female_Asian_55/mask3.jpg,216.25,181.0,101.25,142.75,4
003462,female,wear,55,>= 30 and < 60,003462_female_Asian_55,003462_female_Asian_55/mask4.jpg,218.2,185.8,103.4,153.6,4
003462,female,wear,55,>= 30 and < 60,003462_female_Asian_55,003462_female_Asian_55/mask5.jpg,166.33333333333334,134.33333333333334,134.66666666666666,147.0,4
003462,female,not_wear,55,>= 30 and < 60,003462_female_Asian_55,003462_female_Asian_55/normal.jpg,200.2,164.2,114.2,157.6,16
003463,male,incorrect,57,>= 30 and < 60,003463_male_Asian_57,003463_male_Asian_57/incorrect_mask.jpg,209.0,163.66666666666666,121.33333333333331,141.33333333333334,7
003463,male,wear,57,>= 30 and < 60,003463_male_Asian_57,003463_male_Asian_57/mask1.jpg,220.2,189.8,95.4,135.8,1
003463,male,wear,57,>= 30 and < 60,003463_male_Asian_57,003463_male_Asian_57/mask2.jpg,211.3333333333333,172.0,109.33333333333331,132.0,1
003463,male,wear,57,>= 30 and < 60,003463_male_Asian_57,003463_male_Asian_57/mask3.jpg,210.0,164.0,110.66666666666669,135.33333333333334,1
003463,male,wear,57,>= 30 and < 60,003463_male_Asian_57,003463_male_Asian_57/mask4.jpg,204.6,177.8,104.2,139.2,1
003463,male,wear,57,>= 30 and < 60,003463_male_Asian_57,003463_male_Asian_57/mask5.jpg,200.5,159.5,109.5,140.5,1
003463,male,not_wear,57,>= 30 and < 60,003463_male_Asian_57,003463_male_Asian_57/normal.jpg,229.0,189.8,101.6,125.4,13
003467,female,incorrect,57,>= 30 and < 60,003467_female_Asian_57,003467_female_Asian_57/incorrect_mask.jpg,220.2,178.4,101.2,144.4,10
003467,female,wear,57,>= 30 and < 60,003467_female_Asian_57,003467_female_Asian_57/mask1.jpg,214.8,178.8,105.4,148.6,4
003467,female,wear,57,>= 30 and < 60,003467_female_Asian_57,003467_female_Asian_57/mask2.jpg,229.25,188.25,103.5,153.75,4
003467,female,wear,57,>= 30 and < 60,003467_female_Asian_57,003467_female_Asian_57/mask3.jpg,221.0,191.6,92.8,148.2,4
003467,female,wear,57,>= 30 and < 60,003467_female_Asian_57,003467_female_Asian_57/mask4.jpg,216.4,183.8,97.6,168.4,4
003467,female,wear,57,>= 30 and < 60,003467_female_Asian_57,003467_female_Asian_57/mask5.jpg,206.0,150.5,111.5,156.0,4
003467,female,not_wear,57,>= 30 and < 60,003467_female_Asian_57,003467_female_Asian_57/normal.jpg,210.6,165.8,104.4,165.0,16
003468,female,incorrect,57,>= 30 and < 60,003468_female_Asian_57,003468_female_Asian_57/incorrect_mask.jpg,233.4,189.4,100.0,146.0,10
003468,female,wear,57,>= 30 and < 60,003468_female_Asian_57,003468_female_Asian_57/mask1.jpg,267.4,214.2,79.6,136.6,4
003468,female,wear,57,>= 30 and < 60,003468_female_Asian_57,003468_female_Asian_57/mask2.jpg,262.4,217.4,89.6,128.4,4
003468,female,wear,57,>= 30 and < 60,003468_female_Asian_57,003468_female_Asian_57/mask3.jpg,272.2,230.2,58.8,127.0,4
003468,female,wear,57,>= 30 and < 60,003468_female_Asian_57,003468_female_Asian_57/mask4.jpg,280.8,234.6,70.6,132.6,4
003468,female,wear,57,>= 30 and < 60,003468_female_Asian_57,003468_female_Asian_57/mask5.jpg,279.6666666666667,206.0,110.33333333333331,179.0,4
003468,female,not_wear,57,>= 30 and < 60,003468_female_Asian_57,003468_female_Asian_57/normal.jpg,229.8,181.2,95.0,147.0,16
003469,female,incorrect,55,>= 30 and < 60,003469_female_Asian_55,003469_female_Asian_55/incorrect_mask.jpg,203.2,171.2,95.0,162.8,10
003469,female,wear,55,>= 30 and < 60,003469_female_Asian_55,003469_female_Asian_55/mask1.jpg,223.6,187.0,96.0,150.2,4
003469,female,wear,55,>= 30 and < 60,003469_female_Asian_55,003469_female_Asian_55/mask2.jpg,213.2,183.6,99.4,162.6,4
003469,female,wear,55,>= 30 and < 60,003469_female_Asian_55,003469_female_Asian_55/mask3.jpg,209.6,184.8,100.8,167.4,4
003469,female,wear,55,>= 30 and < 60,003469_female_Asian_55,003469_female_Asian_55/mask4.jpg,217.4,189.2,97.4,169.2,4
003469,female,wear,55,>= 30 and < 60,003469_female_Asian_55,003469_female_Asian_55/mask5.jpg,245.3333333333333,178.66666666666666,98.4,162.7,4
003469,female,not_wear,55,>= 30 and < 60,003469_female_Asian_55,003469_female_Asian_55/normal.jpg,220.4,178.0,99.6,147.8,16
003471,male,incorrect,55,>= 30 and < 60,003471_male_Asian_55,003471_male_Asian_55/incorrect_mask.jpg,216.0,168.25,105.75,121.5,7
003471,male,wear,55,>= 30 and < 60,003471_male_Asian_55,003471_male_Asian_55/mask1.jpg,234.5,186.5,93.0,130.75,1
003471,male,wear,55,>= 30 and < 60,003471_male_Asian_55,003471_male_Asian_55/mask2.jpg,268.6,221.6,92.4,147.2,1
003471,male,wear,55,>= 30 and < 60,003471_male_Asian_55,003471_male_Asian_55/mask3.jpg,230.0,183.0,97.75,125.75,1
003471,male,wear,55,>= 30 and < 60,003471_male_Asian_55,003471_male_Asian_55/mask4.jpg,265.0,187.66666666666663,86.0,96.66666666666669,1
003471,male,wear,55,>= 30 and < 60,003471_male_Asian_55,003471_male_Asian_55/mask5.jpg,232.0,178.0,104.5,131.0,1
003471,male,not_wear,55,>= 30 and < 60,003471_male_Asian_55,003471_male_Asian_55/normal.jpg,251.2,193.4,87.6,128.8,13
003472,female,incorrect,48,>= 30 and < 60,003472_female_Asian_48,003472_female_Asian_48/incorrect_mask.jpg,222.66666666666663,182.66666666666663,84.66666666666667,169.33333333333334,10
003472,female,wear,48,>= 30 and < 60,003472_female_Asian_48,003472_female_Asian_48/mask1.jpg,163.0,143.0,79.66666666666667,191.0,4
003472,female,wear,48,>= 30 and < 60,003472_female_Asian_48,003472_female_Asian_48/mask2.jpg,215.66666666666663,177.66666666666666,102.66666666666669,170.0,4
003472,female,wear,48,>= 30 and < 60,003472_female_Asian_48,003472_female_Asian_48/mask3.jpg,223.0,184.0,97.0,172.0,4
003472,female,wear,48,>= 30 and < 60,003472_female_Asian_48,003472_female_Asian_48/mask4.jpg,236.5,191.0,90.0,169.0,4
003472,female,wear,48,>= 30 and < 60,003472_female_Asian_48,003472_female_Asian_48/mask5.jpg,219.0,174.0,109.0,187.0,4
003472,female,not_wear,48,>= 30 and < 60,003472_female_Asian_48,003472_female_Asian_48/normal.jpg,211.25,176.5,103.0,178.75,16
003473,male,incorrect,52,>= 30 and < 60,003473_male_Asian_52,003473_male_Asian_52/incorrect_mask.jpg,213.25,167.0,98.5,155.5,7
003473,male,wear,52,>= 30 and < 60,003473_male_Asian_52,003473_male_Asian_52/mask1.jpg,240.0,183.0,99.33333333333331,129.66666666666666,1
003473,male,wear,52,>= 30 and < 60,003473_male_Asian_52,003473_male_Asian_52/mask2.jpg,235.75,187.5,96.0,143.75,1
003473,male,wear,52,>= 30 and < 60,003473_male_Asian_52,003473_male_Asian_52/mask3.jpg,214.5,175.25,116.0,150.5,1
003473,male,wear,52,>= 30 and < 60,003473_male_Asian_52,003473_male_Asian_52/mask4.jpg,228.6,191.6,101.4,149.4,1
003473,male,wear,52,>= 30 and < 60,003473_male_Asian_52,003473_male_Asian_52/mask5.jpg,236.5,187.0,97.0,137.5,1
003473,male,not_wear,52,>= 30 and < 60,003473_male_Asian_52,003473_male_Asian_52/normal.jpg,211.4,170.4,106.2,156.2,13
003474,female,incorrect,48,>= 30 and < 60,003474_female_Asian_48,003474_female_Asian_48/incorrect_mask.jpg,194.2,166.6,115.4,168.0,10
003474,female,wear,48,>= 30 and < 60,003474_female_Asian_48,003474_female_Asian_48/mask1.jpg,205.2,178.4,95.8,172.6,4
003474,female,wear,48,>= 30 and < 60,003474_female_Asian_48,003474_female_Asian_48/mask2.jpg,206.2,181.4,99.6,163.6,4
003474,female,wear,48,>= 30 and < 60,003474_female_Asian_48,003474_female_Asian_48/mask3.jpg,241.6,208.2,78.2,153.0,4
003474,female,wear,48,>= 30 and < 60,003474_female_Asian_48,003474_female_Asian_48/mask4.jpg,224.6,193.0,84.4,147.6,4
003474,female,wear,48,>= 30 and < 60,003474_female_Asian_48,003474_female_Asian_48/mask5.jpg,207.66666666666663,167.33333333333334,110.0,152.33333333333334,4
003474,female,not_wear,48,>= 30 and < 60,003474_female_Asian_48,003474_female_Asian_48/normal.jpg,203.0,169.2,99.0,167.8,16
003479,male,incorrect,25,< 30,003479_male_Asian_25,003479_male_Asian_25/incorrect_mask.jpg,214.2,188.6,93.2,173.2,6
003479,male,wear,25,< 30,003479_male_Asian_25,003479_male_Asian_25/mask1.jpg,216.2,185.2,97.4,164.6,0
003479,male,wear,25,< 30,003479_male_Asian_25,003479_male_Asian_25/mask2.jpg,196.0,175.0,103.8,174.6,0
003479,male,wear,25,< 30,003479_male_Asian_25,003479_male_Asian_25/mask3.jpg,201.4,182.0,98.0,168.8,0
003479,male,wear,25,< 30,003479_male_Asian_25,003479_male_Asian_25/mask4.jpg,230.2,199.2,85.4,159.0,0
003479,male,wear,25,< 30,003479_male_Asian_25,003479_male_Asian_25/mask5.jpg,215.66666666666663,172.0,106.33333333333331,152.66666666666666,0
003479,male,not_wear,25,< 30,003479_male_Asian_25,003479_male_Asian_25/normal.jpg,214.2,179.8,100.4,168.0,12
003480,female,incorrect,53,>= 30 and < 60,003480_female_Asian_53,003480_female_Asian_53/incorrect_mask.jpg,237.6,203.8,66.4,154.4,10
003480,female,wear,53,>= 30 and < 60,003480_female_Asian_53,003480_female_Asian_53/mask1.jpg,189.8,161.2,105.0,176.2,4
003480,female,wear,53,>= 30 and < 60,003480_female_Asian_53,003480_female_Asian_53/mask2.jpg,197.75,174.5,99.0,174.75,4
003480,female,wear,53,>= 30 and < 60,003480_female_Asian_53,003480_female_Asian_53/mask3.jpg,193.75,168.25,94.0,158.0,4
003480,female,wear,53,>= 30 and < 60,003480_female_Asian_53,003480_female_Asian_53/mask4.jpg,225.8,192.8,89.8,159.2,4
003480,female,wear,53,>= 30 and < 60,003480_female_Asian_53,003480_female_Asian_53/mask5.jpg,215.0,168.5,89.5,174.0,4
003480,female,not_wear,53,>= 30 and < 60,003480_female_Asian_53,003480_female_Asian_53/normal.jpg,244.2,199.8,73.4,162.4,16
003481,female,incorrect,56,>= 30 and < 60,003481_female_Asian_56,003481_female_Asian_56/incorrect_mask.jpg,245.0,202.0,88.2,170.4,10
003481,female,wear,56,>= 30 and < 60,003481_female_Asian_56,003481_female_Asian_56/mask1.jpg,216.8,179.4,98.6,179.4,4
003481,female,wear,56,>= 30 and < 60,003481_female_Asian_56,003481_female_Asian_56/mask2.jpg,224.4,188.4,98.0,168.4,4
003481,female,wear,56,>= 30 and < 60,003481_female_Asian_56,003481_female_Asian_56/mask3.jpg,200.2,174.4,102.4,190.4,4
003481,female,wear,56,>= 30 and < 60,003481_female_Asian_56,003481_female_Asian_56/mask4.jpg,218.6,182.4,96.0,172.0,4
003481,female,wear,56,>= 30 and < 60,003481_female_Asian_56,003481_female_Asian_56/mask5.jpg,225.0,175.33333333333334,114.0,165.0,4
003481,female,not_wear,56,>= 30 and < 60,003481_female_Asian_56,003481_female_Asian_56/normal.jpg,224.8,183.0,85.2,166.0,16
003482,female,incorrect,57,>= 30 and < 60,003482_female_Asian_57,003482_female_Asian_57/incorrect_mask.jpg,186.4,157.4,110.4,167.4,10
003482,female,wear,57,>= 30 and < 60,003482_female_Asian_57,003482_female_Asian_57/mask1.jpg,194.6,162.6,111.2,164.2,4
003482,female,wear,57,>= 30 and < 60,003482_female_Asian_57,003482_female_Asian_57/mask2.jpg,206.4,179.2,104.8,155.8,4
003482,female,wear,57,>= 30 and < 60,003482_female_Asian_57,003482_female_Asian_57/mask3.jpg,203.0,174.4,99.4,150.4,4
003482,female,wear,57,>= 30 and < 60,003482_female_Asian_57,003482_female_Asian_57/mask4.jpg,211.0,176.4,103.2,152.0,4
003482,female,wear,57,>= 30 and < 60,003482_female_Asian_57,003482_female_Asian_57/mask5.jpg,218.0,159.5,111.5,148.0,4
003482,female,not_wear,57,>= 30 and < 60,003482_female_Asian_57,003482_female_Asian_57/normal.jpg,209.2,166.6,108.8,147.8,16
003483,male,incorrect,56,>= 30 and < 60,003483_male_Asian_56,003483_male_Asian_56/incorrect_mask.jpg,209.25,170.0,111.75,156.75,7
003483,male,wear,56,>= 30 and < 60,003483_male_Asian_56,003483_male_Asian_56/mask1.jpg,221.66666666666663,170.66666666666666,106.66666666666669,141.0,1
003483,male,wear,56,>= 30 and < 60,003483_male_Asian_56,003483_male_Asian_56/mask2.jpg,211.5,160.0,108.0,137.5,1
003483,male,wear,56,>= 30 and < 60,003483_male_Asian_56,003483_male_Asian_56/mask3.jpg,242.0,195.5,96.0,136.5,1
003483,male,wear,56,>= 30 and < 60,003483_male_Asian_56,003483_male_Asian_56/mask4.jpg,215.0,167.0,98.33333333333331,139.0,1
003483,male,wear,56,>= 30 and < 60,003483_male_Asian_56,003483_male_Asian_56/mask5.jpg,209.0,165.5,99.5,139.5,1
003483,male,not_wear,56,>= 30 and < 60,003483_male_Asian_56,003483_male_Asian_56/normal.jpg,229.0,186.0,102.0,130.6,13
003484,female,incorrect,52,>= 30 and < 60,003484_female_Asian_52,003484_female_Asian_52/incorrect_mask.jpg,240.25,185.75,94.25,147.25,10
003484,female,wear,52,>= 30 and < 60,003484_female_Asian_52,003484_female_Asian_52/mask1.jpg,219.0,173.0,101.75,167.25,4
003484,female,wear,52,>= 30 and < 60,003484_female_Asian_52,003484_female_Asian_52/mask2.jpg,211.5,170.5,107.25,173.0,4
003484,female,wear,52,>= 30 and < 60,003484_female_Asian_52,003484_female_Asian_52/mask3.jpg,253.5,200.5,88.75,153.0,4
003484,female,wear,52,>= 30 and < 60,003484_female_Asian_52,003484_female_Asian_52/mask4.jpg,250.5,197.5,88.0,155.25,4
003484,female,wear,52,>= 30 and < 60,003484_female_Asian_52,003484_female_Asian_52/mask5.jpg,220.0,181.25,97.0,152.5,4
003484,female,not_wear,52,>= 30 and < 60,003484_female_Asian_52,003484_female_Asian_52/normal.jpg,256.8,202.8,93.6,134.4,16
003486,female,incorrect,34,>= 30 and < 60,003486_female_Asian_34,003486_female_Asian_34/incorrect_mask.jpg,220.2,183.4,104.0,164.2,10
003486,female,wear,34,>= 30 and < 60,003486_female_Asian_34,003486_female_Asian_34/mask1.jpg,261.75,209.25,92.75,146.5,4
003486,female,wear,34,>= 30 and < 60,003486_female_Asian_34,003486_female_Asian_34/mask2.jpg,203.3333333333333,159.33333333333334,107.0,153.66666666666666,4
003486,female,wear,34,>= 30 and < 60,003486_female_Asian_34,003486_female_Asian_34/mask3.jpg,216.75,178.0,102.25,160.5,4
003486,female,wear,34,>= 30 and < 60,003486_female_Asian_34,003486_female_Asian_34/mask4.jpg,235.4,202.0,89.4,158.4,4
003486,female,wear,34,>= 30 and < 60,003486_female_Asian_34,003486_female_Asian_34/mask5.jpg,239.5,198.75,105.25,143.25,4
